player_id,web_name,first_name,second_name,team_name,team_short,position,current_gw,current_gw_deadline_utc,last_updated_utc,price_m,transfers_in_between_gws_current,transfers_out_between_gws_current,selected_by_percent,price_m_prev,transfers_in_between_gws_current_prev,transfers_out_between_gws_current_prev,selected_by_percent_prev,delta_price_m,delta_transfers_in_between_gws_current,delta_transfers_out_between_gws_current,delta_selected_by_percent
1,Raya,David,Raya Martín,Arsenal,ARS,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,221854,47286,20.4,5.5,221854,47286,20.4,0.0,0,0,0.0
2,Arrizabalaga,Kepa,Arrizabalaga Revuelta,Arsenal,ARS,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,1945,10103,0.9,4.5,1945,10103,0.9,0.0,0,0,0.0
3,Hein,Karl,Hein,Arsenal,ARS,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,3343,4200,0.6,4.0,3343,4200,0.6,0.0,0,0,0.0
4,Setford,Tommy,Setford,Arsenal,ARS,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,835,1251,0.2,4.0,835,1251,0.2,0.0,0,0,0.0
5,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6.0,226579,65848,20.2,6.0,226579,65848,20.2,0.0,0,0,0.0
6,Saliba,William,Saliba,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6.0,217666,51474,16.9,6.0,217666,51474,16.9,0.0,0,0,0.0
7,Calafiori,Riccardo,Calafiori,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,181087,19357,3.5,5.5,181087,19357,3.5,0.0,0,0,0.0
8,J.Timber,Jurriën,Timber,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,11407,30884,2.1,5.5,11407,30884,2.1,0.0,0,0,0.0
9,Kiwior,Jakub,Kiwior,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,320,1758,0.1,5.5,320,1758,0.1,0.0,0,0,0.0
10,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,17315,61219,3.9,5.5,17315,61219,3.9,0.0,0,0,0.0
11,White,Benjamin,White,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,16857,6421,1.0,5.5,16857,6421,1.0,0.0,0,0,0.0
12,Zinchenko,Oleksandr,Zinchenko,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,2760,5743,0.4,5.0,2760,5743,0.4,0.0,0,0,0.0
13,Clarke,Brayden,Clarke,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,5455,6645,0.6,4.0,5455,6645,0.6,0.0,0,0,0.0
14,Kacurri,Maldini,Kacurri,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,1277,2246,0.2,4.0,1277,2246,0.2,0.0,0,0,0.0
15,Nichols,Josh,Nichols,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,977,1922,0.2,4.0,977,1922,0.2,0.0,0,0,0.0
16,Saka,Bukayo,Saka,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,10.0,105133,88509,17.0,10.0,105133,88509,17.0,0.0,0,0,0.0
17,Ødegaard,Martin,Ødegaard,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,8.0,37744,28419,3.8,8.0,37744,28419,3.8,0.0,0,0,0.0
18,Madueke,Noni,Madueke,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7.0,2996,16013,1.0,7.0,2996,16013,1.0,0.0,0,0,0.0
19,Martinelli,Gabriel,Martinelli Silva,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7.0,7708,15350,1.4,7.0,7708,15350,1.4,0.0,0,0,0.0
20,Trossard,Leandro,Trossard,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7.0,675,6126,0.3,7.0,675,6126,0.3,0.0,0,0,0.0
21,Rice,Declan,Rice,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6.5,71089,56327,8.3,6.5,71089,56327,8.3,0.0,0,0,0.0
22,Merino,Mikel,Merino Zazón,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6.0,3989,14277,0.6,6.0,3989,14277,0.6,0.0,0,0,0.0
23,Fábio Vieira,Fábio,Ferreira Vieira,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,419,845,0.0,5.5,419,845,0.0,0.0,0,0,0.0
24,Nørgaard,Christian,Nørgaard,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,1108,15852,0.5,5.5,1108,15852,0.5,0.0,0,0,0.0
25,Nwaneri,Ethan,Nwaneri,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,1517,6058,0.3,5.5,1517,6058,0.3,0.0,0,0,0.0
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,29295,27434,2.3,5.5,29295,27434,2.3,0.0,0,0,0.0
27,Nelson,Reiss,Nelson,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,1345,2489,0.1,5.0,1345,2489,0.1,0.0,0,0,0.0
28,Kabia,Ismeal,Kabia,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,3290,4531,0.3,4.5,3290,4531,0.3,0.0,0,0,0.0
29,Sambi,Albert,Sambi Lokonga,Arsenal,ARS,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,1429,2078,0.1,4.5,1429,2078,0.1,0.0,0,0,0.0
30,Havertz,Kai,Havertz,Arsenal,ARS,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7.5,7852,30563,1.1,7.5,7852,30563,1.1,0.0,0,0,0.0
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,ARS,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6.5,210,923,0.0,6.5,210,923,0.0,0.0,0,0,0.0
662,Mosquera,Cristhian,Mosquera,Arsenal,ARS,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,361,1869,0.1,5.5,361,1869,0.1,0.0,0,0,0.0
666,Gyökeres,Viktor,Gyökeres,Arsenal,ARS,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,9.0,153139,227254,24.8,9.0,153139,227254,24.8,0.0,0,0,0.0
32,Martinez,Emiliano,Martínez Romero,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,18004,6201,1.1,5.0,18004,6201,1.1,0.0,0,0,0.0
33,M.Bizot,Marco,Bizot,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,42154,11451,0.9,4.5,42154,11451,0.9,0.0,0,0,0.0
34,Gauci,Joe,Gauci,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,0,3560,0.2,4.0,0,3560,0.2,0.0,0,0,0.0
35,Marschall,Filip,Marschall,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,0,301,0.0,4.0,0,301,0.0,0.0,0,0,0.0
36,Cash,Matty,Cash,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,210042,31500,4.4,4.5,210042,31500,4.4,0.0,0,0,0.0
37,Digne,Lucas,Digne,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,41745,11073,2.3,4.5,41745,11073,2.3,0.0,0,0,0.0
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,18263,434275,17.1,4.5,18263,434275,17.1,0.0,0,0,0.0
39,Maatsen,Ian,Maatsen,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,3158,12601,0.8,4.5,3158,12601,0.8,0.0,0,0,0.0
40,Mings,Tyrone,Mings,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,36143,7697,1.3,4.5,36143,7697,1.3,0.0,0,0,0.0
41,Pau,Pau,Torres,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,3039,6381,0.5,4.5,3039,6381,0.5,0.0,0,0,0.0
42,A.García,Andrés,García,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,404,4657,0.3,4.0,404,4657,0.3,0.0,0,0,0.0
43,Alex Moreno,Álex,Moreno Lopera,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,27942,72599,9.3,4.0,27942,72599,9.3,0.0,0,0,0.0
44,Bogarde,Lamare,Bogarde,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,1556,2696,0.3,4.0,1556,2696,0.3,0.0,0,0,0.0
45,Sousa,Lino,da Cruz Sousa,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,1827,2806,0.4,4.0,1827,2806,0.4,0.0,0,0,0.0
46,Yasin,Yasin,Özcan,Aston Villa,AVL,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,1023,1971,0.2,4.0,1023,1971,0.2,0.0,0,0,0.0
47,Rogers,Morgan,Rogers,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,7.0,77197,100052,9.7,7.0,77197,100052,9.7,0.0,0,0,0.0
48,Tielemans,Youri,Tielemans,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6.0,14943,29278,2.2,6.0,14943,29278,2.2,0.0,0,0,0.0
49,Bailey,Leon,Bailey,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,2168,15648,0.4,5.5,2168,15648,0.4,0.0,0,0,0.0
50,Buendía,Emiliano,Buendía Stati,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.4,385,4350,0.1,5.4,385,4350,0.1,0.0,0,0,0.0
51,Iling Jr,Samuel,Iling-Junior,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,143,482,0.0,5.5,143,482,0.0,0.0,0,0,0.0
53,Malen,Donyell,Malen,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.4,4582,40990,1.6,5.4,4582,40990,1.6,0.0,0,0,0.0
54,McGinn,John,McGinn,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,7283,8820,0.7,5.5,7283,8820,0.7,0.0,0,0,0.0
55,Barkley,Ross,Barkley,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,81,2554,0.1,5.0,81,2554,0.1,0.0,0,0,0.0
56,Barrenechea,Enzo,Barrenechea,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,0,9,0.0,5.0,0,9,0.0,0.0,0,0,0.0
57,Dobbin,Lewis,Dobbin,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,498,923,0.1,5.0,498,923,0.1,0.0,0,0,0.0
58,Kamara,Boubacar,Kamara,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,2641,3061,0.2,5.0,2641,3061,0.2,0.0,0,0,0.0
59,Onana,Amadou,Onana,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,33489,20066,1.9,5.0,33489,20066,1.9,0.0,0,0,0.0
60,Broggio,Ben,Broggio,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,2825,3739,0.3,4.5,2825,3739,0.3,0.0,0,0,0.0
61,Dendoncker,Leander,Dendoncker,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,2169,5539,0.3,4.5,2169,5539,0.3,0.0,0,0,0.0
62,Jimoh-Aloba,Jamaldeen,Jimoh-Aloba,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,396,644,0.1,4.5,396,644,0.1,0.0,0,0,0.0
63,Young,Kadan,Young,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,5721,8516,0.7,4.5,5721,8516,0.7,0.0,0,0,0.0
64,Watkins,Ollie,Watkins,Aston Villa,AVL,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,9.0,109381,232178,25.4,9.0,109381,232178,25.4,0.0,0,0,0.0
65,Redmond,Zépiqueno,Redmond,Aston Villa,AVL,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,9377,10483,0.9,4.5,9377,10483,0.9,0.0,0,0,0.0
677,Guessand,Evann,Guessand,Aston Villa,AVL,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,6.5,320,1655,0.1,6.5,320,1655,0.1,0.0,0,0,0.0
688,Wright,James,Wright,Aston Villa,AVL,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,10543,1267,0.4,4.0,10543,1267,0.4,0.0,0,0,0.0
183,Weiss,Max,Weiß,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,567,1709,0.2,4.5,567,1709,0.2,0.0,0,0,0.0
184,Green,Etienne,Green,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,2061,2080,0.4,4.0,2061,2080,0.4,0.0,0,0,0.0
185,Hladký,Václav,Hladký,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,644,1183,0.2,4.0,644,1183,0.2,0.0,0,0,0.0
186,Roberts,Connor,Roberts,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,377,1177,0.1,4.5,377,1177,0.1,0.0,0,0,0.0
187,Walker,Kyle,Walker,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,13130,17063,1.9,4.5,13130,17063,1.9,0.0,0,0,0.0
188,Delcroix,Hannes,Delcroix,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,1003,2671,0.3,4.0,1003,2671,0.3,0.0,0,0,0.0
189,Dodgson,Owen,Dodgson,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,0,760,0.0,4.0,0,760,0.0,0.0,0,0,0.0
190,Ekdal,Hjalmar,Ekdal,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,3762,2047,0.3,4.0,3762,2047,0.3,0.0,0,0,0.0
191,Estève,Maxime,Estève,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,67443,69580,19.6,4.0,67443,69580,19.6,0.0,0,0,0.0
192,Hartman,Quilindschy,Hartman,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,5241,3686,0.5,4.0,5241,3686,0.5,0.0,0,0,0.0
193,Humphreys,Bashir,Humphreys,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,103,917,0.1,4.0,103,917,0.1,0.0,0,0,0.0
194,Jordan,Jordan,Beyer,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,503,1581,0.2,4.0,503,1581,0.2,0.0,0,0,0.0
195,Lucas Pires,Lucas,Pires Silva,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,254,1420,0.2,4.0,254,1420,0.2,0.0,0,0,0.0
196,Sambo,Shurandy,Sambo,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,202,1727,0.1,4.0,202,1727,0.1,0.0,0,0,0.0
197,Sonne,Oliver,Sonne,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,1271,1142,0.2,4.0,1271,1142,0.2,0.0,0,0,0.0
198,Tuanzebe,Axel,Tuanzebe,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,3010,17903,2.3,4.0,3010,17903,2.3,0.0,0,0,0.0
199,Worrall,Joe,Worrall,Burnley,BUR,DEF,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,294,1248,0.1,4.0,294,1248,0.1,0.0,0,0,0.0
200,Anthony,Jaidon,Anthony,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,1714,1529,0.1,5.5,1714,1529,0.1,0.0,0,0,0.0
201,Benson,Manuel,Benson Hedilazio,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,101,381,0.0,5.5,101,381,0.0,0.0,0,0,0.0
202,Bruun Larsen,Jacob,Bruun Larsen,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,190,645,0.0,5.5,190,645,0.0,0.0,0,0,0.0
203,Boateng,Enock,Agyei,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,218,792,0.1,5.0,218,792,0.1,0.0,0,0,0.0
204,Churlinov,Darko,Churlinov,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,39,324,0.0,5.0,39,324,0.0,0.0,0,0,0.0
205,Cullen,Josh,Cullen,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,2371,797,0.1,5.0,2371,797,0.1,0.0,0,0,0.0
206,Edwards,Marcus,Edwards,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,237,1297,0.1,5.0,237,1297,0.1,0.0,0,0,0.0
207,Hannibal,Hannibal,Mejbri,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,773,1667,0.1,5.0,773,1667,0.1,0.0,0,0,0.0
208,Koleosho,Luca,Koleosho,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,61,530,0.0,5.0,61,530,0.0,0.0,0,0,0.0
209,Laurent,Josh,Laurent,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,164,317,0.0,5.0,164,317,0.0,0.0,0,0,0.0
210,Tchaouna,Loum,Tchaouna,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,43,319,0.0,5.0,43,319,0.0,0.0,0,0,0.0
211,A.Ramsey,Aaron,Ramsey,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,30216,86566,9.1,4.5,30216,86566,9.1,0.0,0,0,0.0
212,Adewumi,Oluwaseun,Adewumi,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,0,911,0.0,4.5,0,911,0.0,0.0,0,0,0.0
213,Banel,Jaydon,Banel,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,204,446,0.0,4.5,204,446,0.0,0.0,0,0,0.0
214,Trésor,Mike,Trésor Ndayishimiye,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,359,865,0.1,4.5,359,865,0.1,0.0,0,0,0.0
215,Flemming,Zian,Flemming,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,1525,2586,0.2,5.5,1525,2586,0.2,0.0,0,0,0.0
216,Amdouni,Zeki,Amdouni,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,123,1711,0.0,5.0,123,1711,0.0,0.0,0,0,0.0
217,Foster,Lyle,Foster,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,17792,7952,0.5,5.0,17792,7952,0.5,0.0,0,0,0.0
218,Barnes,Ashley,Barnes,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,10441,22677,2.4,4.5,10441,22677,2.4,0.0,0,0,0.0
219,Obafemi,Michael,Obafemi,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,1895,3963,0.4,4.5,1895,3963,0.4,0.0,0,0,0.0
470,Dúbravka,Martin,Dúbravka,Burnley,BUR,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,116731,35689,34.6,4.0,116731,35689,34.6,0.0,0,0,0.0
676,Ugochukwu,Lesley,Ugochukwu,Burnley,BUR,MID,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.0,223,524,0.0,5.0,223,524,0.0,0.0,0,0,0.0
680,Broja,Armando,Broja,Burnley,BUR,FWD,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,5.5,2155,3476,0.2,5.5,2155,3476,0.2,0.0,0,0,0.0
66,Neto,Norberto,Murara Neto,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,0,5558,0.2,4.5,0,5558,0.2,0.0,0,0,0.0
67,Petrović,Đorđe,Petrović,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.5,45880,19916,3.5,4.5,45880,19916,3.5,0.0,0,0,0.0
68,Dennis,Will,Dennis,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,6658,4190,1.1,4.0,6658,4190,1.1,0.0,0,0,0.0
69,McKenna,Callan,McKenna,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,893,897,0.2,4.0,893,897,0.2,0.0,0,0,0.0
70,Paulsen,Alex,Paulsen,Bournemouth,BOU,GK,1,2025-08-15T17:30:00Z,2025-08-21T21:40:16Z,4.0,636,673,0.1,4.0,636,673,0.1,0.0,0,0,0.0
