gw,fixture,kickoff_time,player_id,web_name,first_name,second_name,position,team,team_name,team_short,is_home,opponent_team,opponent_name,opponent_short,team_h,team_h_score,team_a,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,saves,penalties_saved,penalties_missed,yellow_cards,red_cards,bonus
2,15,2025-08-24T13:00:00Z,282,Umeh,Franco,Umeh-Chibueze,MID,8,Crystal Palace,CRY,True,16,Nott'm Forest,NFO,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,283,Mateta,Jean-Philippe,Mateta,FWD,8,Crystal Palace,CRY,True,16,Nott'm Forest,NFO,8,1,16,1,87,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,284,Nketiah,Eddie,Nketiah,FWD,8,Crystal Palace,CRY,True,16,Nott'm Forest,NFO,8,1,16,1,0,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,285,Édouard,Odsonne,Édouard,FWD,8,Crystal Palace,CRY,True,16,Nott'm Forest,NFO,8,1,16,1,2,,,,,,,,,,,
2,15,2025-08-24T13:00:00Z,286,Marsh,Zach,Marsh,FWD,8,Crystal Palace,CRY,True,16,Nott'm Forest,NFO,8,1,16,1,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,287,Pickford,Jordan,Pickford,GK,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,90,,,1.0,,,4.0,1.0,,,,3.0
2,16,2025-08-24T13:00:00Z,288,Travers,Mark,Travers,GK,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,289,Tyrer,Harry,Tyrer,GK,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,290,Branthwaite,Jarrad,Branthwaite,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,291,Tarkowski,James,Tarkowski,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,90,,,1.0,,,,,,,,
2,16,2025-08-24T13:00:00Z,292,Mykolenko,Vitalii,Mykolenko,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,293,O'Brien,Jake,O'Brien,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,90,,,1.0,,,,,,,,
2,16,2025-08-24T13:00:00Z,294,Coleman,Séamus,Coleman,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,295,Keane,Michael,Keane,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,90,,,1.0,,,,,,,,
2,16,2025-08-24T13:00:00Z,296,Patterson,Nathan,Patterson,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,297,Dixon,Roman,Dixon,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,298,Welch,Reece,Welch,DEF,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,299,Ndiaye,Iliman,Ndiaye,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,63,1.0,,1.0,,,,,,,,
2,16,2025-08-24T13:00:00Z,300,McNeil,Dwight,McNeil,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,19,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,301,Alcaraz,Carlos,Alcaraz Durán,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,26,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,302,Gana,Idrissa Gana,Gueye,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,90,,,1.0,,,,,,,,
2,16,2025-08-24T13:00:00Z,303,Garner,James,Garner,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,90,1.0,,1.0,,,,,,1.0,,1.0
2,16,2025-08-24T13:00:00Z,304,Iroegbunam,Tim,Iroegbunam,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,70,,,1.0,,,,,,1.0,,
2,16,2025-08-24T13:00:00Z,305,Armstrong,Harrison,Armstrong,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,1,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,306,Bates,Callum,Bates,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,307,Ebere,Coby,Ebere,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,308,Heath,Isaac,Heath,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,309,Metcalfe,Jenson,Metcalfe,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,310,Barry,Thierno,Barry,FWD,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,63,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,311,Beto,Norberto Bercique,Gomes Betuncal,FWD,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,26,,,,,,,,,1.0,,
2,16,2025-08-24T13:00:00Z,312,Y.Chermiti,Youssef,Ramalho Chermiti,FWD,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,313,Sherif,Martin,Sherif,FWD,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,314,Leno,Bernd,Leno,GK,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,90,,,,,,3.0,,,,,
2,17,2025-08-24T15:30:00Z,315,Benda,Steven,Benda,GK,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,316,Robinson,Antonee,Robinson,DEF,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,28,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,317,Andersen,Joachim,Andersen,DEF,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,90,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,318,Bassey,Calvin,Bassey,DEF,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,90,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,319,Castagne,Timothy,Castagne,DEF,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,61,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,320,Diop,Issa,Diop,DEF,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,321,J.Cuenca,Jorge,Cuenca Barreno,DEF,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,322,Tete,Kenny,Tete,DEF,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,90,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,323,Amissah,Samuel,Amissah,DEF,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,324,Iwobi,Alex,Iwobi,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,90,,1.0,,,,,,,,,2.0
2,17,2025-08-24T15:30:00Z,325,Smith Rowe,Emile,Smith Rowe,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,19,1.0,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,326,Adama,Adama,Traoré Diarra,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,327,Andreas,Andreas,Hoelgebaum Pereira,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,328,Sessegnon,Ryan,Sessegnon,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,61,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,329,Wilson,Harry,Wilson,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,28,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,330,Berge,Sander,Berge,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,90,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,331,Cairney,Tom,Cairney,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,332,Lukić,Saša,Lukić,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,90,,,,,,,,,1.0,,
2,17,2025-08-24T15:30:00Z,333,Godo,Martial,Godo,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,334,Harris,Luke,Harris,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,335,King,Josh,King,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,70,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,336,Reed,Harrison,Reed,MID,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,0,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,337,Raúl,Raúl,Jiménez Rodríguez,FWD,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,19,,,,,,,,,,,
2,17,2025-08-24T15:30:00Z,338,Muniz,Rodrigo,Muniz Carvalho,FWD,10,Fulham,FUL,True,14,Man Utd,MUN,10,1,14,1,70,,,,,1.0,,,,,,
2,11,2025-08-23T16:30:00Z,339,Meslier,Illan,Meslier,GK,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,340,Cairns,Alex,Cairns,GK,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,341,Darlow,Karl,Darlow,GK,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,342,Bogle,Jayden,Bogle,DEF,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,82,,,,4.0,,,,,1.0,,
2,11,2025-08-23T16:30:00Z,343,Struijk,Pascal,Struijk,DEF,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,90,,,,5.0,,,,,,,
2,11,2025-08-23T16:30:00Z,344,Bijol,Jaka,Bijol,DEF,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,345,Bornauw,Sebastiaan,Bornauw,DEF,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,346,Byram,Sam,Byram,DEF,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,7,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,347,Gudmundsson,Gabriel,Gudmundsson,DEF,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,90,,,,5.0,,,,,1.0,,
2,11,2025-08-23T16:30:00Z,348,Rodon,Joe,Rodon,DEF,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,90,,,,5.0,,,,,,,
2,11,2025-08-23T16:30:00Z,349,Schmidt,Isaac,Schmidt,DEF,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,350,Aaronson,Brenden,Aaronson,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,24,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,351,Gnonto,Wilfried,Gnonto,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,65,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,352,Harrison,Jack,Harrison,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,353,James,Daniel,James,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,65,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,354,Ampadu,Ethan,Ampadu,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,355,Greenwood,Sam,Greenwood,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,356,Gruev,Ilia,Gruev,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,90,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,357,Ramazani,Largie,Ramazani,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,358,Tanaka,Tanaka,Ao,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,57,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,359,Crew,Charlie,Crew,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,360,Gelhardt,Joe,Gelhardt,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,361,Gyabi,Darko,Gyabi,MID,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,362,Piroe,Joël,Piroe,FWD,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,57,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,363,Bamford,Patrick,Bamford,FWD,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,364,Mateo Joseph,Mateo,Joseph Fernández-Regatillo,FWD,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,0,,,,,,,,,,,
2,11,2025-08-23T16:30:00Z,365,Nmecha,Lukas,Nmecha,FWD,11,Leeds,LEE,False,1,Arsenal,ARS,1,5,11,0,32,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,366,A.Becker,Alisson,Becker,GK,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,,,,2.0,,,,,,,
2,19,2025-08-25T19:00:00Z,367,Mamardashvili,Giorgi,Mamardashvili,GK,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,368,Pécsi,Ármin,Pécsi,GK,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,369,Woodman,Freddie,Woodman,GK,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,370,Frimpong,Jeremie,Frimpong,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,371,Kerkez,Milos,Kerkez,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,,,,2.0,,,,,,,
2,19,2025-08-25T19:00:00Z,372,Robertson,Andrew,Robertson,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,373,Virgil,Virgil,van Dijk,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,,,,2.0,,,,,,,
2,19,2025-08-25T19:00:00Z,374,Konaté,Ibrahima,Konaté,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,,,,2.0,,,,,1.0,,
2,19,2025-08-25T19:00:00Z,375,Bradley,Conor,Bradley,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,10,,,,,,,,,1.0,,
2,19,2025-08-25T19:00:00Z,376,Gomez,Joe,Gomez,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,377,Tsimikas,Konstantinos,Tsimikas,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,378,Nallo,Amara,Nallo,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,379,R.Williams,Rhys,Williams,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,380,Ramsay,Calvin,Ramsay,DEF,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,381,M.Salah,Mohamed,Salah,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,,1.0,,,,,,,,,
2,19,2025-08-25T19:00:00Z,382,Wirtz,Florian,Wirtz,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,79,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,383,Luis Díaz,Luis,Díaz Marulanda,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,384,Gakpo,Cody,Gakpo,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,,2.0,,,,,,,,,2.0
2,19,2025-08-25T19:00:00Z,385,Chiesa,Federico,Chiesa,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,10,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,386,Mac Allister,Alexis,Mac Allister,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,387,Szoboszlai,Dominik,Szoboszlai,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,388,C.Jones,Curtis,Jones,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,389,Elliott,Harvey,Elliott,MID,2,Aston Villa,AVL,False,15,Newcastle,NEW,15,2,12,3,1,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,390,Gravenberch,Ryan,Gravenberch,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,90,1.0,,,,,,,,1.0,,1.0
2,12,2025-08-23T14:00:00Z,391,Gannon-Doak,Ben,Gannon-Doak,MID,4,Bournemouth,BOU,True,20,Wolves,WOL,4,1,20,0,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,392,Endo,Endo,Wataru,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,1,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,393,Bajcetic,Stefan,Bajčetić Maquieira,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,394,McConnell,James,McConnell,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,395,Morton,Tyler,Morton,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,396,Nyoni,Trey,Nyoni,MID,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,397,Darwin,Darwin,Núñez Ribeiro,FWD,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,19,2025-08-25T19:00:00Z,398,Danns,Jayden,Danns,FWD,12,Liverpool,LIV,False,15,Newcastle,NEW,15,2,12,3,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,399,Ederson M.,Ederson,Santana de Moraes,GK,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,400,Ortega Moreno,Stefan,Ortega Moreno,GK,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,401,Bettinelli,Marcus,Bettinelli,GK,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,402,Aït-Nouri,Rayan,Aït-Nouri,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,22,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,403,Gvardiol,Joško,Gvardiol,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,404,Akanji,Manuel,Akanji,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,405,Aké,Nathan,Aké,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,67,,,,2.0,,,,,,,
2,18,2025-08-23T11:30:00Z,406,Khusanov,Abdukodir,Khusanov,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,407,Matheus N.,Matheus,Nunes,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,408,Rúben,Rúben,dos Santos Gato Alves Dias,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,90,,,,2.0,,,,,,,
2,18,2025-08-23T11:30:00Z,409,Stones,John,Stones,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,90,,,,2.0,,,,,,,
2,18,2025-08-23T11:30:00Z,410,Lewis,Rico,Lewis,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,90,,,,2.0,,,,,,,
2,18,2025-08-23T11:30:00Z,411,O’Reilly,Nico,O'Reilly,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,412,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,DEF,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,413,Marmoush,Omar,Marmoush,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,53,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,414,Foden,Phil,Foden,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,15,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,415,Savinho,Sávio,Moreira de Oliveira,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,416,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,36,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,417,Cherki,Rayan,Cherki,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,53,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,418,Doku,Jérémy,Doku,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,36,,,,,,,,,,,
2,16,2025-08-24T13:00:00Z,419,Grealish,Jack,Grealish,MID,9,Everton,EVE,True,6,Brighton,BHA,9,2,6,0,90,,2.0,1.0,,,,,,,,2.0
2,18,2025-08-23T11:30:00Z,420,Gündoğan,İlkay,Gündoğan,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,421,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,15,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,422,Kovačić,Mateo,Kovačić,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,0,,,,,,,,,,,
2,18,2025-08-23T11:30:00Z,423,N.Gonzalez,Nico,González Iglesias,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,74,,,,,,,,,1.0,,
2,18,2025-08-23T11:30:00Z,424,Bobb,Oscar,Bobb,MID,13,Man City,MCI,True,18,Spurs,TOT,13,0,18,2,74,,,,,,,,,,,
